datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2019/11/16 16:40:00,AQUA_M-T,Brasil,MARANHAO,CAROLINA,Cerrado,3,1.6,0.5,-70.490,-473.190,9
2019/11/16 16:40:00,AQUA_M-T,Brasil,PARA,RIO MARIA,Amazonia,2,1.1,0.2,-71.300,-493.210,10.5
2019/11/16 16:40:00,AQUA_M-T,Brasil,MARANHAO,MILAGRES DO MARANHAO,Cerrado,12,0,1,-35.200,-426.980,118.6
2019/11/16 16:40:00,AQUA_M-T,Brasil,PARA,PALESTINA DO PARA,Amazonia,3,2.4,1,-61.010,-484.490,23.6
2019/11/16 16:40:00,AQUA_M-T,Brasil,MARANHAO,MIRADOR,Cerrado,6,0,1,-61.610,-444.870,16
2019/11/16 16:40:00,AQUA_M-T,Brasil,MARANHAO,SAO JOAO DO PARAISO,Cerrado,6,0.5,0.9,-62.840,-467.010,9
2019/11/16 16:40:00,AQUA_M-T,Brasil,MARANHAO,FERNANDO FALCAO,Cerrado,8,0,1,-63.300,-455.410,10.3
2019/11/18 18:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,TAQUARUSSU,Mata Atlantica,4,0,0.7,-229.150,-536.410,86.3
2019/11/18 16:25:00,AQUA_M-T,Brasil,MARANHAO,JENIPAPO DOS VIEIRAS,Cerrado,9,0.6,1,-55.440,-455.370,14.6
2019/06/24 17:30:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MUTUM,Cerrado,25,0,0.6,-141.180,-557.860,37.7
2019/06/24 17:35:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO DA VARZEA,Amazonia,2,0,0,-33.120,-595.710,5.2
2019/06/24 17:35:00,AQUA_M-T,Brasil,RONDONIA,MACHADINHO D'OESTE,Amazonia,14,0,1,-94.220,-624.050,32.9
2019/06/24 17:30:00,AQUA_M-T,Brasil,SANTA CATARINA,XAVANTINA,Mata Atlantica,9,0,0.1,-270.510,-522.910,3.6
2019/06/24 17:30:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,CACIQUE DOBLE,Mata Atlantica,8,0,0.5,-278.640,-516.700,4.9
2019/06/24 17:30:00,AQUA_M-T,Brasil,SANTA CATARINA,SAO JOSE DO CERRITO,Mata Atlantica,11,0,0.1,-276.710,-505.200,13.3
2019/06/24 17:30:00,AQUA_M-T,Brasil,GOIAS,LUZIANIA,Cerrado,32,0,1,-161.820,-480.050,48.1
2019/07/19 17:25:00,AQUA_M-T,Brasil,TOCANTINS,ARAPOEMA,Amazonia,10,0,0.9,-77.390,-488.400,48.4
2019/07/19 17:30:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,0,1,0.1,-62.610,-525.490,13.6
2019/07/19 17:25:00,AQUA_M-T,Brasil,PARA,CUMARU DO NORTE,Amazonia,10,0,0.8,-77.990,-510.810,19.9
2019/07/11 16:35:00,AQUA_M-T,Brasil,TOCANTINS,PORTO NACIONAL,Cerrado,32,0,1,-107.350,-483.810,28
2019/07/11 16:35:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,51,0,1,-107.250,-465.650,9.8
2019/07/11 16:35:00,AQUA_M-T,Brasil,TOCANTINS,PONTE ALTA DO TOCANTINS,Cerrado,29,0,1,-106.020,-473.220,18.4
2019/07/11 16:35:00,AQUA_M-T,Brasil,TOCANTINS,ALMAS,Cerrado,49,0,1,-111.830,-470.200,10
2019/07/11 16:35:00,AQUA_M-T,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,46,0,1,-110.260,-488.450,23.9
2019/07/11 16:40:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,47,0,0.8,-108.610,-542.990,99.1
2019/07/11 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,55,0,0.8,-175.110,-474.220,95.1
2019/07/11 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PERIQUITO,Mata Atlantica,5,0,1,-190.620,-421.570,57.9
2019/07/11 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,CURVELO,Cerrado,30,0,1,-185.990,-443.670,10.8
2019/07/11 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,AGUA BOA,Mata Atlantica,33,0,1,-180.110,-424.010,5.5
2019/07/11 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,JOAO PINHEIRO,Cerrado,54,0,1,-179.380,-458.590,7.9
2019/07/11 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,CAPELINHA,Mata Atlantica,33,0,0.9,-178.410,-424.990,8.5
2019/07/11 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,LASSANCE,Cerrado,33,0,1,-177.300,-443.140,7.4
2019/07/11 16:35:00,AQUA_M-T,Brasil,GOIAS,CATALAO,Cerrado,55,0,1,-175.200,-474.060,13.8
2019/07/11 16:35:00,AQUA_M-T,Brasil,GOIAS,EDEALINA,Cerrado,49,0,1,-173.650,-496.640,12.4
2019/07/11 16:35:00,AQUA_M-T,Brasil,SAO PAULO,ARACATUBA,Mata Atlantica,6,0,1,-212.410,-504.630,28.5
2019/07/11 16:35:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SUMIDOURO,Mata Atlantica,6,0,0.9,-220.420,-426.190,13
2019/07/11 16:35:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,29,0,1,-216.280,-412.060,18.1
2019/07/12 17:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,7,0,1,-227.860,-436.980,24.3
2019/07/12 17:15:00,AQUA_M-T,Brasil,MINAS GERAIS,CALDAS,Mata Atlantica,7,0,0.5,-218.390,-464.760,14.9
2019/07/12 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,SAO SEBASTIAO DO CAI,Mata Atlantica,9,0,0.5,-296.190,-513.020,3.4
2019/07/12 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,BROCHIER,Mata Atlantica,4,0.1,0.2,-294.970,-516.130,9.7
2019/07/12 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,SALVADOR DO SUL,Mata Atlantica,2,0.2,0.1,-294.140,-516.130,6.3
2019/07/12 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,ALTO FELIZ,Mata Atlantica,10,0.1,0.2,-293.440,-513.080,4.5
2019/07/12 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,CAPITAO,Mata Atlantica,10,1.1,0.1,-292.510,-519.650,5.2
2019/07/12 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,CAMBARA DO SUL,Mata Atlantica,5,0,0.5,-292.300,-503.270,3.6
2019/07/12 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,CAXIAS DO SUL,Mata Atlantica,10,0,0.5,-291.340,-508.680,22.3
2019/07/12 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,DOUTOR RICARDO,Mata Atlantica,10,2.1,0.1,-291.060,-519.860,6.3
2019/07/12 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,SAO FRANCISCO DE PAULA,Mata Atlantica,9,0,0.5,-290.630,-507.620,3.7
2019/07/12 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AGUA CLARA,Cerrado,7,0,0.5,-205.110,-528.170,82.7
2019/07/12 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,DELFINOPOLIS,Cerrado,7,0,1,-202.800,-466.980,13.1
2019/07/12 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,FRUTAL,Cerrado,8,0,1,-200.480,-492.650,9.3
2019/07/12 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,INHAUMA,Cerrado,22,0,0.9,-195.670,-443.810,55.4
2019/01/02 16:25:00,AQUA_M-T,Brasil,CEARA,SOBRAL,Caatinga,8,0,1,-36.560,-402.580,20.8
2019/01/02 16:25:00,AQUA_M-T,Brasil,PIAUI,ESPERANTINA,Caatinga,3,0,0.3,-37.160,-420.820,8
2019/01/02 16:25:00,AQUA_M-T,Brasil,PIAUI,SAO JOSE DO DIVINO,Caatinga,3,0,0.3,-37.370,-418.490,98.6
2019/01/02 16:25:00,AQUA_M-T,Brasil,MARANHAO,VARGEM GRANDE,Cerrado,2,0,0.4,-38.130,-439.760,7.1
2019/01/02 16:25:00,AQUA_M-T,Brasil,PIAUI,BAIXA GRANDE DO RIBEIRO,Cerrado,0,0,0,-90.500,-453.810,21.9
2019/01/02 16:25:00,AQUA_M-T,Brasil,BAHIA,CACULE,Caatinga,2,0,0.4,-143.960,-424.710,14
2019/01/02 16:25:00,AQUA_M-T,Brasil,GOIAS,PARANAIGUARA,Mata Atlantica,2,2.1,0.2,-188.670,-507.400,62.7
2019/01/02 18:00:00,AQUA_M-T,Brasil,MATO GROSSO,ITIQUIRA,Pantanal,2,0,0.9,-175.560,-551.590,49.9
2019/01/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AMAMBAI,Mata Atlantica,2,0.1,0.5,-229.620,-549.730,17.7
2019/01/04 16:15:00,AQUA_M-T,Brasil,PARAIBA,CONCEICAO,Caatinga,11,0,0.9,-74.880,-386.260,10.9
2019/01/04 16:15:00,AQUA_M-T,Brasil,CEARA,AURORA,Caatinga,10,0.1,1,-69.590,-388.510,6.8
2019/01/04 16:15:00,AQUA_M-T,Brasil,CEARA,JUCAS,Caatinga,10,0,1,-64.380,-397.040,19.9
2019/01/04 16:15:00,AQUA_M-T,Brasil,CEARA,IGUATU,Caatinga,10,0,1,-64.360,-392.360,17.2
2019/01/05 17:00:00,AQUA_M-T,Brasil,PARA,ORIXIMINA,Amazonia,5,0.4,0,-14.870,-561.080,14.6
2019/01/05 17:00:00,AQUA_M-T,Brasil,PARA,MONTE ALEGRE,Amazonia,5,0.1,0.9,-14.650,-540.370,16.3
2019/01/05 17:00:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,5,0.1,0.1,-14.410,-554.560,13.5
2019/01/09 16:35:00,AQUA_M-T,Brasil,MARANHAO,IMPERATRIZ,Cerrado,2,0,0.1,-53.650,-477.970,44.5
2019/01/09 16:30:00,AQUA_M-T,Brasil,GOIAS,MUTUNOPOLIS,Cerrado,0,0.8,0.5,-138.050,-495.320,49.6
2019/01/09 16:30:00,AQUA_M-T,Brasil,GOIAS,NOVA CRIXAS,Cerrado,3,0,0.7,-134.670,-506.200,34.2
2019/01/09 16:30:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,3,0,0.9,-121.070,-497.100,34.7
2019/01/12 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA UBIRATA,Cerrado,0,1.8,0,-137.820,-547.110,18.3
2019/01/12 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,0,7.1,0,-119.440,-542.590,26.1
2019/01/13 16:05:00,AQUA_M-T,Brasil,BAHIA,ITAPEBI,Mata Atlantica,15,0.1,0.6,-158.880,-396.190,9.1
2019/01/19 17:05:00,AQUA_M-T,Brasil,SAO PAULO,ITAI,Cerrado,2,5,0,-236.370,-490.370,14
2019/01/28 17:05:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,37,0,1,4.3950,-605.930,27.2
2019/01/28 17:05:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,54,0.5,1,4.3640,-607.640,29
2019/01/28 17:00:00,AQUA_M-T,Brasil,ESPIRITO SANTO,ITAPEMIRIM,Mata Atlantica,3,0,1,-209.800,-409.900,34.3
2019/01/20 17:50:00,AQUA_M-T,Brasil,RONDONIA,COSTA MARQUES,Amazonia,0,1.3,0,-121.790,-644.470,9.9
2019/01/28 17:00:00,AQUA_M-T,Brasil,SAO PAULO,MORRO AGUDO,Cerrado,2,0,0.7,-206.150,-480.030,6.9
2019/01/28 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,ELDORADO,Mata Atlantica,2,0.2,1,-235.950,-543.250,26.3
2019/01/28 17:00:00,AQUA_M-T,Brasil,PARANA,PORECATU,Mata Atlantica,2,0.1,0.9,-227.120,-514.610,17
2019/01/28 17:00:00,AQUA_M-T,Brasil,PARANA,PARANAPOEMA,Mata Atlantica,0,0,1,-226.200,-520.310,27.8
2019/01/28 17:05:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,17,0,1,3.6370,-600.600,24.1
2019/01/28 17:00:00,AQUA_M-T,Brasil,SAO PAULO,IACANGA,Mata Atlantica,2,0,0.5,-218.710,-489.460,5.3
2019/01/28 17:00:00,AQUA_M-T,Brasil,SAO PAULO,CARAGUATATUBA,Mata Atlantica,2,0,-999,-236.310,-454.260,11.4
2019/01/21 16:50:00,AQUA_M-T,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,22,0.1,1,-228.290,-422.580,59
2019/01/21 16:50:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CABO FRIO,Mata Atlantica,24,0.1,1,-227.480,-420.100,24.9
2019/01/21 16:55:00,AQUA_M-T,Brasil,SAO PAULO,PORTO FERREIRA,Mata Atlantica,3,2,0.3,-218.600,-474.920,12.8
2019/01/23 16:45:00,AQUA_M-T,Brasil,GOIAS,NOVA ROMA,Cerrado,5,0,1,-139.100,-469.090,12.6
2019/01/23 16:40:00,AQUA_M-T,Brasil,SAO PAULO,JALES,Mata Atlantica,1,1.5,-999,-202.700,-505.410,23.4
2019/01/24 17:25:00,AQUA_M-T,Brasil,GOIAS,QUIRINOPOLIS,Mata Atlantica,2,7.1,0.6,-187.000,-504.150,22.8
2019/01/24 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,PEDRA PRETA,Cerrado,0,12.7,0,-170.000,-545.430,15.8
2019/01/24 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,RONDONOPOLIS,Cerrado,2,4.3,0,-167.870,-546.580,13.7
2019/01/29 16:10:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,AREIA BRANCA,Caatinga,-999,1,0.9,-49.490,-369.920,7.8
2019/01/30 16:50:00,AQUA_M-T,Brasil,PIAUI,BARRAS,Caatinga,0,3.1,0,-40.760,-423.960,27.1
2019/02/09 17:30:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,13,0,1,2.0800,-618.210,34.8
2019/01/30 16:50:00,AQUA_M-T,Brasil,TOCANTINS,PEIXE,Cerrado,2,0,0.8,-118.980,-486.320,9.2
2019/02/09 17:30:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,15,0.2,1,2.9470,-601.090,55.8
2019/02/09 17:30:00,AQUA_M-T,Brasil,RORAIMA,CANTA,Amazonia,19,0,1,2.6300,-605.830,17.8
2019/02/09 17:30:00,AQUA_M-T,Brasil,RORAIMA,MUCAJAI,Amazonia,30,0.2,1,2.4970,-617.530,18.5
2019/01/31 17:30:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,SARANDI,Mata Atlantica,3,0,-999,-279.440,-529.190,9.9
2019/02/09 17:25:00,AQUA_M-T,Brasil,GOIAS,ITAJA,Cerrado,1,0.6,0.8,-191.030,-516.230,19.8
2019/01/31 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,BONITO,Cerrado,1,0,0.4,-209.120,-568.410,8.8
2019/01/31 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CASSILANDIA,Cerrado,3,0,0.9,-189.390,-521.140,9.3
2019/01/31 17:30:00,AQUA_M-T,Brasil,GOIAS,MONTES CLAROS DE GOIAS,Cerrado,2,2,0.1,-157.940,-516.490,31.9
2019/02/09 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,LAMBARI D'OESTE,Amazonia,1,3.4,0.2,-151.740,-577.240,7.5
2019/02/09 17:25:00,AQUA_M-T,Brasil,GOIAS,MINEIROS,Cerrado,3,7.3,0,-173.650,-522.200,15.2
2019/02/02 17:20:00,AQUA_M-T,Brasil,SAO PAULO,OSVALDO CRUZ,Mata Atlantica,0,1.2,-999,-217.970,-508.890,6.8
2019/02/02 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,BATAGUASSU,Cerrado,1,0.4,1,-217.760,-530.470,13.3
2019/02/02 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,NOVA ALVORADA DO SUL,Cerrado,5,4.2,1,-214.640,-541.790,13.7
2019/02/09 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,VILA BELA DA SANTISSIMA TRINDADE,Amazonia,2,0.4,0.5,-160.210,-599.570,13.5
2019/02/09 17:30:00,AQUA_M-T,Brasil,RORAIMA,SAO LUIZ,Amazonia,6,0.3,0.7,5.850,-602.020,32.3
2019/02/09 17:30:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,4,0.1,0.6,700,-604.550,23
2019/02/09 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,0,6,0,-131.850,-569.040,10.8
2019/02/09 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,CANARANA,Amazonia,0,33,0,-131.250,-527.970,22.5
2019/02/06 16:55:00,AQUA_M-T,Brasil,GOIAS,PORANGATU,Cerrado,0,2.4,0.2,-133.920,-492.610,10.5
2019/02/06 16:55:00,AQUA_M-T,Brasil,TOCANTINS,MARIANOPOLIS DO TOCANTINS,Cerrado,1,11.4,0,-98.990,-497.910,9.5
2019/02/06 16:55:00,AQUA_M-T,Brasil,GOIAS,AMARALINA,Cerrado,2,0.4,0.2,-139.180,-494.810,13.3
2019/02/06 16:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,GLORIA DE DOURADOS,Mata Atlantica,1,0,1,-224.090,-541.920,35.5
2019/02/07 17:40:00,AQUA_M-T,Brasil,RONDONIA,BURITIS,Amazonia,0,0.2,-999,-102.060,-638.310,14.5
2019/02/10 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,ANDRELANDIA,Mata Atlantica,3,0.1,1,-217.150,-443.150,8.4
2019/02/10 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,JUIZ DE FORA,Mata Atlantica,2,0,-999,-217.070,-434.280,9.4
2019/02/10 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,BOM DESPACHO,Cerrado,3,0.1,0.8,-197.230,-453.960,18.8
2019/02/11 17:10:00,AQUA_M-T,Brasil,SAO PAULO,PRESIDENTE EPITACIO,Mata Atlantica,0,0.6,0.4,-222.490,-522.470,14.3
2019/02/11 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,BRASNORTE,Cerrado,3,0.7,0.4,-126.700,-579.840,14.7
2019/02/11 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,PORTO DOS GAUCHOS,Amazonia,0,7.2,0,-118.270,-563.090,10.4
2019/02/21 17:55:00,AQUA_M-T,Brasil,AMAZONAS,TEFE,Amazonia,0,0.1,0,-34.490,-647.000,11.4
2019/02/21 17:55:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,35,0,1,1.6150,-609.200,60.6
2019/02/13 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,0,0.5,0.1,-132.310,-536.670,23.6
2019/02/21 17:55:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,26,0,1,3.2190,-607.660,44.6
2019/02/21 17:55:00,AQUA_M-T,Brasil,AMAZONAS,SANTA ISABEL DO RIO NEGRO,Amazonia,6,0.2,0.1,-3.410,-650.480,13.9
2019/02/18 17:25:00,AQUA_M-T,Brasil,AMAZONAS,BARCELOS,Amazonia,3,0.2,0.1,-10.960,-629.660,12.7
2019/02/20 17:05:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,BRASILANDIA,Cerrado,4,1,0.3,-209.960,-524.320,14.7
2019/02/24 16:45:00,AQUA_M-T,Brasil,MATO GROSSO,CLAUDIA,Amazonia,0,0.6,0,-115.660,-550.800,37.7
2019/02/28 18:00:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,29,0,1,3.8470,-608.950,63.1
2019/02/28 16:20:00,AQUA_M-T,Brasil,BAHIA,NOVA SOURE,Caatinga,2,0,0.9,-113.430,-386.920,30.2
2019/02/28 16:15:00,AQUA_M-T,Brasil,BAHIA,PORTO SEGURO,Mata Atlantica,5,0.2,0.9,-168.580,-392.910,40.1
2019/02/28 16:15:00,AQUA_M-T,Brasil,BAHIA,SANTA CRUZ CABRALIA,Mata Atlantica,9,0,0.6,-162.370,-390.640,10.2
2019/03/02 16:05:00,AQUA_M-T,Brasil,BAHIA,UNA,Mata Atlantica,8,0.1,0.7,-152.510,-392.350,12.1
2019/03/02 17:45:00,AQUA_M-T,Brasil,RONDONIA,CANDEIAS DO JAMARI,Amazonia,0,7.2,0,-86.580,-634.130,5.4
2019/03/06 17:25:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazonia,20,0.1,0.9,8.910,-594.370,11.4
2019/03/20 17:35:00,AQUA_M-T,Brasil,AMAZONAS,JUTAI,Amazonia,2,24.8,0,-39.620,-669.960,11.2
2019/03/22 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,TAPURAH,Amazonia,0,0.5,0.1,-123.970,-568.010,12.1
2019/03/25 17:50:00,AQUA_M-T,Brasil,MATO GROSSO,SAO JOSE DO RIO CLARO,Cerrado,3,8.3,0,-134.640,-565.920,15.7
2019/03/19 16:50:00,AQUA_M-T,Brasil,GOIAS,URUACU,Cerrado,2,0.6,0.2,-142.400,-490.440,2.7
2019/03/31 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazonia,0,12.9,-999,-102.510,-549.920,5.7
2019/04/05 17:30:00,AQUA_M-T,Brasil,TOCANTINS,ARAGUACU,Cerrado,2,0.3,0.4,-128.270,-501.880,30.6
2019/04/05 17:30:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA OLIMPIA,Amazonia,1,2.5,0.7,-149.410,-573.010,12.3
2019/04/05 17:30:00,AQUA_M-T,Brasil,MATO GROSSO,TANGARA DA SERRA,Cerrado,0,0.4,0,-145.780,-589.000,21.4
2019/04/05 17:30:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARILANDIA,Amazonia,0,5.8,0.2,-141.970,-569.920,9
2019/04/03 17:50:00,AQUA_M-T,Brasil,RORAIMA,SAO JOAO DA BALIZA,Amazonia,3,0,0.8,8.720,-598.120,19.1
2019/04/18 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,GUARANTA DO NORTE,Amazonia,0,0.1,-999,-99.550,-549.090,12
2019/04/07 17:25:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,7,0,1,2.7460,-618.400,29.4
2019/04/09 15:30:00,AQUA_M-T,Brasil,CEARA,ARACATI,Caatinga,3,0.1,-999,-45.090,-377.660,22.4
2019/04/16 17:10:00,AQUA_M-T,Brasil,PARANA,CIANORTE,Mata Atlantica,11,0.2,1,-236.090,-526.860,10.3
2019/04/16 17:10:00,AQUA_M-T,Brasil,PARANA,SANTA CRUZ DE MONTE CASTELO,Mata Atlantica,9,0.1,1,-232.090,-534.710,9.8
2019/04/16 17:10:00,AQUA_M-T,Brasil,PARANA,SANTA ISABEL DO IVAI,Mata Atlantica,11,0.1,0.6,-232.070,-532.730,6.3
2019/04/16 17:15:00,AQUA_M-T,Brasil,BAHIA,LUIS EDUARDO MAGALHAES,Cerrado,3,0,0.5,-119.860,-458.410,34
2019/04/16 17:15:00,AQUA_M-T,Brasil,TOCANTINS,APARECIDA DO RIO NEGRO,Cerrado,2,0,0.1,-98.990,-479.490,17.1
2019/04/20 16:50:00,AQUA_M-T,Brasil,MATO GROSSO,UNIAO DO SUL,Amazonia,4,0,0,-115.180,-542.380,20.4
2019/04/20 16:50:00,AQUA_M-T,Brasil,MATO GROSSO,JUARA,Amazonia,0,6.9,0,-114.300,-578.280,58.2
2019/04/20 16:50:00,AQUA_M-T,Brasil,TOCANTINS,BREJINHO DE NAZARE,Cerrado,0,1.8,0.8,-111.250,-487.310,8.2
2019/04/20 16:50:00,AQUA_M-T,Brasil,MATO GROSSO,ITAUBA,Amazonia,0,0,0,-110.320,-556.550,34
2019/04/20 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,ALAGOA,Mata Atlantica,3,0,0.1,-221.860,-446.040,11.5
2019/04/20 16:45:00,AQUA_M-T,Brasil,SAO PAULO,SAO PEDRO,Cerrado,6,0,1,-225.550,-478.780,13.6
2019/04/22 18:10:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,SAO SEPE,Pampa,2,0,0.4,-304.890,-537.840,109.3
2019/04/23 17:15:00,AQUA_M-T,Brasil,PARANA,BARBOSA FERRAZ,Mata Atlantica,2,0,1,-241.230,-520.340,6
2019/05/16 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA CANAA DO NORTE,Amazonia,3,0,0.1,-107.760,-562.170,36.5
2019/05/16 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,COLIDER,Amazonia,3,0,1,-106.590,-556.070,11.2
2019/05/16 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,NORTELANDIA,Cerrado,5,0,0.6,-142.410,-565.960,5.2
2019/05/16 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SANTA RITA DO TRIVELATO,Cerrado,4,0,0.5,-137.190,-554.540,10.2
2019/04/25 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,BARRA DO GARCAS,Cerrado,3,0,0.3,-155.820,-523.010,10.9
2019/04/25 17:05:00,AQUA_M-T,Brasil,PARANA,NOVA LONDRINA,Mata Atlantica,3,0,1,-226.200,-530.150,98.1
2019/04/25 17:05:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,ANAURILANDIA,Cerrado,3,0,1,-219.100,-529.390,11
2019/04/25 17:05:00,AQUA_M-T,Brasil,SAO PAULO,CAFELANDIA,Mata Atlantica,11,0,1,-217.560,-496.960,10
2019/04/25 17:05:00,AQUA_M-T,Brasil,SAO PAULO,ITAPOLIS,Cerrado,11,0,1,-216.460,-489.400,6.4
2019/04/25 17:05:00,AQUA_M-T,Brasil,SAO PAULO,BORBOREMA,Cerrado,11,0,1,-216.370,-490.020,4.8
2019/04/25 17:05:00,AQUA_M-T,Brasil,SAO PAULO,CARDOSO,Mata Atlantica,10,0,1,-199.980,-500.630,12.2
2019/04/25 17:05:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,COSTA RICA,Cerrado,2,0.1,0.2,-187.430,-530.580,9.3
2019/04/25 17:05:00,AQUA_M-T,Brasil,GOIAS,APORE,Cerrado,3,0,0.4,-185.250,-522.080,8.6
2019/04/25 17:05:00,AQUA_M-T,Brasil,PARANA,MANDAGUACU,Mata Atlantica,3,0,1,-232.310,-520.510,25.1
2019/04/25 17:05:00,AQUA_M-T,Brasil,PARANA,QUERENCIA DO NORTE,Mata Atlantica,3,0,1,-231.120,-535.850,10.7
2019/04/25 17:05:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,NAVIRAI,Mata Atlantica,3,0,0.8,-230.050,-540.460,9.9
2019/04/25 17:10:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,3,0.1,0.4,-137.470,-577.770,29.4
2019/04/29 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,NOVO ORIENTE DE MINAS,Mata Atlantica,10,0,1,-171.440,-413.120,11
